course_url,image_url,desc,duration,by,title,id
https://www.udemy.com/course/istqb-agile-testing/,https://img-b.udemycdn.com/course/240x135/855228_cd7c_4.jpg,An online course to Be an ISTQB® Agile certified tester and learn testing techniques in various Agile methodologies,4 total hours,Maged Koshty,Certified ISTQB® Agile Tester Foundation Level Exam,c00403
https://www.udemy.com/course/html-javascript-bootstrap-certification-course/,https://img-b.udemycdn.com/course/240x135/2410966_9eae_3.jpg,"A Comprehensive Guide for Beginners interested in learning HTML, JavaScript, & Bootstrap. Build Interactive Web Pages.",6.5 total hours,YouAccel Training,"HTML, JavaScript, & Bootstrap - Certification Course",c00404
https://www.udemy.com/course/jenkins-continuous-integration-bootcamp/,https://img-b.udemycdn.com/course/240x135/538958_4971.jpg,An introduction to the Jenkins build server using continuous integration and deployment techniques -- all step by step.,9 total hours,"Jason Taylor, John Myers",Jenkins 2 Bootcamp: Fully Automate Builds to Deployment 2020,c00405
https://www.udemy.com/course/testing-angular-apps/,https://img-b.udemycdn.com/course/240x135/1211596_127c_3.jpg,Learn to write unit and integration tests for your Angular apps and deploy them with confidence,2 total hours,Mosh Hamedani,Testing Angular 4 (previously Angular 2) Apps with Jasmine,c00406
https://www.udemy.com/course/scala-and-spark-for-big-data-and-machine-learning/,https://img-b.udemycdn.com/course/240x135/977062_019b_2.jpg,"Learn the latest Big Data technology - Spark and Scala, including Spark 2.0 DataFrames!",10 total hours,Jose Portilla,Scala and Spark for Big Data and Machine Learning,c00407
https://www.udemy.com/course/learn-to-code-with-python/,https://img-b.udemycdn.com/course/240x135/1471348_791a_2.jpg,The complete Python bootcamp for 2024. Learn Python 3 from beginner to expert. Build complete Python applications.,58 total hours,Boris Paskhaver,Learn to Code with Python,c00408
https://www.udemy.com/course/spring-boot-intro/,https://img-b.udemycdn.com/course/240x135/627032_1fbe_7.jpg,Spring Boot gives you all the power of the Spring Framework without all of the complexity. Start writing apps today!,11 total hours,Dan Vega,Learn Spring Boot - Rapid Spring Application Development,c00409
https://www.udemy.com/course/the-complete-python-programmer-bootcamp/,https://img-b.udemycdn.com/course/240x135/2668194_f343_11.jpg,Beginner friendly Python! Become a fluent Python programmer Learn the Python basics then build inspiring Python projects,14 total hours,"365 Careers, Giles McMullen-Klein",Python for Absolute Beginners | Python Beginner to Pro,c00410
https://www.udemy.com/course/learn-python-3-from-beginner-to-advanced/,https://img-b.udemycdn.com/course/240x135/949766_e71b_3.jpg,Complete Guide to learning how to program in Python. Go from Beginner to Advanced level in Python with coding exercises!,8 total hours,"Ermin Kreponic, Aldin Omerdic, Suppoman ™",The Complete Python 3 Course: Go from Beginner to Advanced!,c00411
https://www.udemy.com/course/flutter-dart-the-complete-flutter-app-development-course/,https://img-b.udemycdn.com/course/240x135/1575278_a828_6.jpg,Build Flutter iOS and Android Apps with a Single Codebase: Learn Google's Flutter Mobile Development Framework & Dart,26 total hours,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",Flutter & Dart - The Complete Flutter App Development Course,c00412
https://www.udemy.com/course/webpack-2-the-complete-developers-guide/,https://img-b.udemycdn.com/course/240x135/1039062_e553_4.jpg,"Master Webpack 2 as you deploy web apps supported by Babel, code splitting, and ES2015 Modules.",5.5 total hours,Stephen Grider,Webpack 2: The Complete Developer's Guide,c00413
https://www.udemy.com/course/python-programming-for-real-life-networking-use/,https://img-b.udemycdn.com/course/240x135/405456_f655_16.jpg,Learn Python 3 from scratch! Build 10 network applications using Python and upgrade your Network Engineering skills!,16 total hours,"Mihai Catalin Teodosiu, EpicPython Academy",Python Network Programming Complete Masterclass,c00414
https://www.udemy.com/course/the-complete-php-full-stack-web-developer-bootcamp/,https://img-b.udemycdn.com/course/240x135/2488654_e156_3.jpg,"Learn to build websites with HTML , CSS , JAVASCRIPT , Bootstrap , PHP , MySQL , WordPress , OOP & more!",49 total hours,Srini Vanamala,The Complete 2023 PHP Full Stack Web Developer Bootcamp,c00415
https://www.udemy.com/course/react-js-a-complete-guide-for-frontend-web-development/,https://img-b.udemycdn.com/course/240x135/2795746_62d5.jpg,"Become an expert React JS Developer. Learn HTML, CSS, JavaScript, ES6, React JS and jQuery.",22 total hours,"EdYoda Digital University, Qaifi Khan, Mavludin Abdulkadirov",React JS- Complete Guide for Frontend Web Development [2024],c00416
https://www.udemy.com/course/mastering-object-oriented-design-in-java/,https://img-b.udemycdn.com/course/240x135/359550_ab12_12.jpg,Don't just learn Java! Learn to write practical industry standard object oriented software and super charge your career!,5.5 total hours,Job Ready Programmer,Master Object Oriented Design in Java - Homework + Solutions,c00417
https://www.udemy.com/course/the-complete-mysql-developer-course/,https://img-b.udemycdn.com/course/240x135/785066_3966_3.jpg,MySQL: Learn how to use MySQL and PHP to build Reports and work with Databases for Web Applications,10.5 total hours,"Rob Percival, Mashrur Hossain, Codestars • over 2 million students worldwide!",The Complete MySQL Developer Course,c00418
https://www.udemy.com/course/rxjs-course/,https://img-b.udemycdn.com/course/240x135/1726420_7370.jpg,"Learn numerous RxJs Operators, learn all RxJs and Reactive Programming core concepts via Practical Examples",4.5 total hours,Angular University,RxJs In Practice (with FREE E-Book),c00419
https://www.udemy.com/course/ms-sql-server-learn-ms-sql-server-from-scratch/,https://img-b.udemycdn.com/course/240x135/2880108_ab73_3.jpg,"This MS SQL server course teaches how to create database with MS SQL query, to manage SQL database ( MS SQL server )",5.5 total hours,"Oak Academy, OAK Academy Team",MS SQL Server: Learn MS SQL Server from Scratch,c00420
https://www.udemy.com/course/aws-lambda-serverless-architecture/,https://img-b.udemycdn.com/course/240x135/1691532_c76b_7.jpg,"AWS Serverless with AWS Lambda, API Gateway, Amazon DynamoDB, Step Functions, SAM, the Serverless Framework, CICD & more",25.5 total hours,"Riyaz Sayyad, RIZMAXed by Riyaz Sayyad",AWS Lambda & Serverless Architecture Bootcamp (Build 5 Apps),c00421
https://www.udemy.com/course/angular-essentials-angular-2-angular-4-with-typescript/,https://img-b.udemycdn.com/course/240x135/1282020_b5b9.jpg,The most efficient way to dive into Angular 2+ if you got limited time or need to refresh the basics!,6.5 total hours,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",Angular Essentials (Angular 2+ with TypeScript),c00422
https://www.udemy.com/course/learn-python-by-building-a-blockchain-cryptocurrency/,https://img-b.udemycdn.com/course/240x135/1641648_5252_2.jpg,Learn Python from the ground up and use Python to build a hands-on project from scratch!,17.5 total hours,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",Python - The Practical Guide,c00423
https://www.udemy.com/course/vim-commands-cheat-sheet/,https://img-b.udemycdn.com/course/240x135/1084120_c196_2.jpg,"Mastering the vi and Vim Editors on the Linux, Unix, Mac, and Windows Operating Systems",7.5 total hours,Jason Cannon,Vim Masterclass,c00424
https://www.udemy.com/course/spring-boot-microservices-with-spring-cloud-beginner-to-guru/,https://img-b.udemycdn.com/course/240x135/2313280_a2fe_4.jpg,Learn to Master Spring Boot Microservices with Spring Cloud and Docker,39 total hours,"John Thompson • 500,000+ Enrollments Worldwide, Spring Ahead Code Academy",Spring Boot Microservices with Spring Cloud Beginner to Guru,c00425
https://www.udemy.com/course/sqldatabases/,https://img-b.udemycdn.com/course/240x135/1036342_024e.jpg,Learn Both SQL Server & PostgreSQL By Doing. Enhance Your Data Analytics Career With Real World Data Science Exercises,12.5 total hours,"Kirill Eremenko, Ilya Eremenko, SuperDataScience Team, Ligency Team",SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL,c00426
https://www.udemy.com/course/1-hour-html/,https://img-b.udemycdn.com/course/240x135/64422_c6dd_10.jpg,Learn how to code in HTML in 1 hour. This class is set up for complete beginners!,1 total hour,John Bura,1 Hour HTML,c00427
https://www.udemy.com/course/rxjs-reactive-angular-course/,https://img-b.udemycdn.com/course/240x135/1123098_8299_3.jpg,"Build Angular 17 Applications in Reactive style with plain RxJs - Patterns, Anti-Patterns, Lightweight State Management",5.5 total hours,Angular University,"Reactive Angular Course (with RxJs, Angular 17)",c00428
https://www.udemy.com/course/masteringd3js/,https://img-b.udemycdn.com/course/240x135/1360998_ccfe_6.jpg,Design and build beautiful data visualizations with d3.js. An intensive introduction to the D3 library (V6).,6.5 total hours,Adam Janes,Mastering data visualization in D3.js,c00429
https://www.udemy.com/course/java-data-structures-and-algorithms-masterclass/,https://img-b.udemycdn.com/course/240x135/3601890_d22e_4.jpg,100+  DSA Interview Questions for Cracking FAANG with Animated Examples for Deeper Understanding and Faster Learning,46.5 total hours,Elshad Karimov,Java Data Structures and Algorithms Masterclass,c00430
https://www.udemy.com/course/deployment-of-machine-learning-models/,https://img-b.udemycdn.com/course/240x135/2158256_031a_6.jpg,Learn how to integrate robust and reliable Machine Learning Pipelines in Production,10.5 total hours,"Soledad Galli, Christopher Samiullah",Deployment of Machine Learning Models,c00431
https://www.udemy.com/course/clean-code/,https://img-b.udemycdn.com/course/240x135/466296_2fdd_2.jpg,Learn the techniques to write better C# code and stand out in technical interviews,3.5 total hours,Mosh Hamedani,C# Developers: Learn the Art of Writing Clean Code,c00432
https://www.udemy.com/course/dart-and-flutter-the-complete-developers-guide/,https://img-b.udemycdn.com/course/240x135/1736426_5cc3_4.jpg,"Everything you need to know for building mobile apps with Flutter and Dart, including RxDart and Animations!",31 total hours,Stephen Grider,Dart and Flutter: The Complete Developer's Guide,c00433
https://www.udemy.com/course/automated-software-testing-with-python/,https://img-b.udemycdn.com/course/240x135/1319746_e9b5_4.jpg,"Learn about automated software testing with Python, BDD, Selenium WebDriver, and Postman, focusing on web applications",13.5 total hours,"Jose Salvatierra, Teclado by Jose Salvatierra",Automated Software Testing with Python,c00434
https://www.udemy.com/course/protractor-tutorial/,https://img-b.udemycdn.com/course/240x135/1699476_fcc0.jpg,"Step by Step tutorial to understand Protractor using Javascript&Typescript +Framework development(Cucumber,Jasmine)",21.5 total hours,"Rahul Shetty, Venugopal Rao",Learn Protractor(Angular Testing) from scratch +Framework,c00435
https://www.udemy.com/course/jdbcservletsandjsp/,https://img-b.udemycdn.com/course/240x135/603778_9ad3_5.jpg,Create Java Web Applications from scratch in easy steps,9 total hours,Bharath Thippireddy,JDBC Servlets and JSP - Java Web Development Fundamentals,c00436
https://www.udemy.com/course/learn-javascript-full-stack-from-scratch/,https://img-b.udemycdn.com/course/240x135/1436332_1fc3_5.jpg,"Understand the JavaScript language itself, Node.js, MongoDB, The Web Browser and More To Create Meaningful Applications",28 total hours,Brad Schiff,Learn JavaScript: Full-Stack from Scratch,c00437
https://www.udemy.com/course/pythontutorial/,https://img-b.udemycdn.com/course/240x135/1909030_9246_9.jpg,"Learn Python including Excel/Database/Test/Network Automation, Data Analysis, Web Development, REST APIs, GraphQL & more",30 total hours,"Mihai Catalin Teodosiu, EpicPython Academy",Python Complete Masterclass for Beginners,c00438
https://www.udemy.com/course/kafka-connect/,https://img-b.udemycdn.com/course/240x135/1141696_6151_7.jpg,"Kafka Connect - Learn How to Source Twitter Data, Store in Apache Kafka Topics & Sink in ElasticSearch and PostgreSQL",4.5 total hours,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Conduktor Kafkademy",Apache Kafka Series - Kafka Connect Hands-on Learning,c00439
https://www.udemy.com/course/data-integration-guide/,https://img-b.udemycdn.com/course/240x135/2447834_9ae0.jpg,Learn how data can be integrated : following which principles and for what business outcomes,2.5 total hours,Ahmed Fessi,Data Integration Guide,c00440
https://www.udemy.com/course/nodejs-api-masterclass/,https://img-b.udemycdn.com/course/240x135/2609434_23cf_3.jpg,Create a real world backend for a bootcamp directory app,12 total hours,Brad Traversy,Node.js API Masterclass With Express & MongoDB,c00441
https://www.udemy.com/course/hibernate-and-jpa-fundamentals/,https://img-b.udemycdn.com/course/240x135/242180_db25_47.jpg,A simple-to-follow and easy-to-understand course on Java Persistence API (JPA) with Hibernate,12.5 total hours,Deshraj Singh Kiran,Java Persistence: Hibernate and JPA Fundamentals,c00442
https://www.udemy.com/course/java-from-beginner-to-expert/,https://img-b.udemycdn.com/course/240x135/529444_27d7_4.jpg,This Java course was created especially for beginners in Java. Learn Java from scratch. Become Java Expert!,11.5 total hours,Arkadiusz Włodarczyk,Java from Beginner to Expert,c00443
https://www.udemy.com/course/master-the-coding-interview-big-tech-faang-interviews/,https://img-b.udemycdn.com/course/240x135/3047192_6d78_8.jpg,"Ace the Google, Amazon, Meta, Microsoft, Netflix coding interviews. Step by step guide for their toughest questions!",37 total hours,"Andrei Neagoie, Yihua Zhang",Master the Coding Interview: Big Tech (FAANG) Interviews,c00444
https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,https://img-b.udemycdn.com/course/240x135/825684_ee00.jpg,"Data science techniques for pattern recognition, data mining, k-means clustering, and hierarchical clustering, and KDE.",8 total hours,"Lazy Programmer Team, Lazy Programmer Inc.",Cluster Analysis and Unsupervised Machine Learning in Python,c00445
